Frequency (Hz)	Level (dB)
6878.906250	-56.827621
6884.765625	-56.865372
6890.625000	-56.847672
6896.484375	-56.946926
6902.343750	-56.784264
6908.203125	-56.976852
6914.062500	-56.977631
6919.921875	-56.947670
6925.781250	-56.678139
6931.640625	-56.873516
6937.500000	-57.282761
6943.359375	-57.097515
6949.218750	-56.903805
6955.078125	-56.695461
6960.937500	-56.505978
6966.796875	-56.734764
6972.656250	-57.035961
6978.515625	-57.036617
6984.375000	-56.948681
6990.234375	-57.079281
6996.093750	-56.833424
7001.953125	-56.827011
7007.812500	-56.898907
7013.671875	-56.747471
7019.531250	-56.893322
7025.390625	-56.774399
7031.250000	-57.181728
7037.109375	-57.163425
7042.968750	-57.159576
7048.828125	-57.235695
7054.687500	-57.025120
7060.546875	-56.945522
7066.406250	-56.789944
7072.265625	-57.014145
7078.125000	-57.235260
7083.984375	-56.943340
7089.843750	-56.941582
7095.703125	-57.084217
7101.562500	-57.327866
7107.421875	-57.305359
7113.281250	-57.228451
7119.140625	-57.157970
7125.000000	-56.990620
7130.859375	-57.220131
7136.718750	-57.100300
7142.578125	-57.289402
7148.437500	-57.250652
7154.296875	-57.314922
7160.156250	-57.215546
7166.015625	-57.249638
7171.875000	-57.157196
7177.734375	-57.145123
7183.593750	-57.103073
7189.453125	-57.194145
7195.312500	-57.178398
7201.171875	-57.022522
7207.031250	-56.951683
7212.890625	-57.207657
7218.750000	-57.236561
7224.609375	-57.190113
7230.468750	-57.172985
7236.328125	-57.143990
7242.187500	-57.235920
7248.046875	-57.209011
7253.906250	-57.281178
7259.765625	-57.405273
7265.625000	-57.282028
7271.484375	-57.485485
7277.343750	-57.667274
7283.203125	-57.463367
7289.062500	-57.409210
7294.921875	-57.357723
7300.781250	-57.507698
7306.640625	-57.273281
7312.500000	-57.225983
7318.359375	-57.395737
7324.218750	-57.285557
7330.078125	-57.144051
7335.937500	-57.450623
7341.796875	-57.494774
7347.656250	-57.520126
7353.515625	-57.734196
7359.375000	-57.495003
7365.234375	-57.122185
7371.093750	-57.657234
7376.953125	-57.928326
7382.812500	-57.624012
7388.671875	-57.569191
7394.531250	-57.509491
7400.390625	-57.413902
7406.250000	-57.548439
7412.109375	-57.667606
7417.968750	-57.601482
7423.828125	-57.366913
7429.687500	-57.599892
7435.546875	-57.867813
7441.406250	-57.698219
7447.265625	-57.462154
7453.125000	-57.300392
7458.984375	-57.450695
7464.843750	-57.605942
7470.703125	-57.456684
7476.562500	-57.426353
7482.421875	-57.623245
7488.281250	-57.582443
7494.140625	-57.601490
7500.000000	-57.873432
7505.859375	-57.543594
7511.718750	-57.521641
7517.578125	-57.506680
7523.437500	-57.552166
7529.296875	-57.877720
7535.156250	-57.708298
7541.015625	-57.801720
7546.875000	-57.658970
7552.734375	-57.885757
7558.593750	-57.842205
7564.453125	-57.653515
7570.312500	-57.915783
7576.171875	-57.644096
7582.031250	-57.913105
7587.890625	-57.856644
7593.750000	-57.534622
7599.609375	-57.564083
7605.468750	-57.474781
7611.328125	-57.573399
7617.187500	-57.911716
7623.046875	-57.571648
7628.906250	-57.555954
7634.765625	-58.042057
7640.625000	-58.244122
7646.484375	-57.959484
7652.343750	-57.695267
7658.203125	-57.867603
7664.062500	-57.824322
7669.921875	-57.863792
7675.781250	-57.774708
7681.640625	-57.797215
7687.500000	-57.632492
7693.359375	-57.826675
7699.218750	-57.916767
7705.078125	-57.883915
7710.937500	-57.763390
7716.796875	-57.841034
7722.656250	-57.847591
7728.515625	-57.885006
7734.375000	-57.942894
7740.234375	-57.679832
7746.093750	-57.567348
7751.953125	-57.704578
7757.812500	-57.981686
7763.671875	-58.072910
7769.531250	-57.990227
7775.390625	-57.757072
7781.250000	-57.900902
7787.109375	-58.167992
7792.968750	-58.173084
7798.828125	-58.111195
7804.687500	-57.899227
7810.546875	-57.811573
7816.406250	-57.899193
7822.265625	-57.960835
7828.125000	-58.072784
7833.984375	-57.899212
7839.843750	-57.766510
7845.703125	-57.889030
7851.562500	-58.006275
7857.421875	-57.922562
7863.281250	-57.915287
7869.140625	-57.659725
7875.000000	-57.690533
7880.859375	-57.692436
7886.718750	-58.025581
7892.578125	-58.259109
7898.437500	-57.883244
7904.296875	-57.718285
7910.156250	-57.844231
7916.015625	-58.113461
7921.875000	-57.928413
7927.734375	-57.843105
7933.593750	-58.062279
7939.453125	-57.923306
7945.312500	-58.027103
7951.171875	-58.099182
7957.031250	-58.316853
7962.890625	-58.061871
7968.750000	-57.985737
7974.609375	-58.027176
7980.468750	-57.973774
7986.328125	-58.312946
7992.187500	-58.373310
7998.046875	-58.450001
8003.906250	-58.206730
8009.765625	-58.005898
8015.625000	-58.075935
8021.484375	-58.253548
8027.343750	-58.241325
8033.203125	-58.152248
8039.062500	-58.050121
8044.921875	-57.914349
8050.781250	-58.066578
8056.640625	-58.309566
8062.500000	-58.245918
8068.359375	-57.861351
8074.218750	-58.148464
8080.078125	-58.814240
8085.937500	-58.692280
8091.796875	-58.343502
8097.656250	-58.323711
8103.515625	-58.279667
8109.375000	-58.162716
8115.234375	-58.279457
8121.093750	-58.277172
8126.953125	-58.034832
8132.812500	-58.355915
8138.671875	-58.362335
8144.531250	-58.213070
8150.390625	-58.361000
8156.250000	-58.353638
8162.109375	-58.216969
8167.968750	-58.161106
8173.828125	-58.072083
8179.687500	-58.453831
8185.546875	-58.410286
8191.406250	-58.155712
8197.265625	-58.226730
8203.125000	-58.296741
8208.984375	-58.278053
8214.843750	-58.438095
8220.703125	-58.332905
8226.562500	-58.428780
8232.421875	-58.412849
8238.281250	-58.228119
8244.140625	-58.316586
8250.000000	-58.376633
8255.859375	-58.075180
8261.718750	-58.304066
8267.578125	-58.502087
8273.437500	-58.233009
8279.296875	-58.225506
8285.156250	-58.311447
8291.015625	-58.396477
8296.875000	-58.257305
8302.734375	-58.039169
8308.593750	-58.297451
8314.453125	-58.168777
8320.312500	-58.231831
8326.171875	-58.074192
8332.031250	-58.262085
8337.890625	-58.465755
8343.750000	-58.303444
8349.609375	-58.060875
8355.468750	-58.306358
8361.328125	-58.482983
8367.187500	-58.546680
8373.046875	-58.550888
8378.906250	-58.631493
8384.765625	-58.545586
8390.625000	-58.310513
8396.484375	-58.590775
8402.343750	-58.445103
8408.203125	-58.510639
8414.062500	-58.748585
8419.921875	-58.762291
8425.781250	-58.531624
8431.640625	-58.594074
8437.500000	-58.484833
8443.359375	-58.477318
8449.218750	-58.622635
8455.078125	-58.746296
8460.937500	-58.357571
8466.796875	-58.353622
8472.656250	-58.726181
8478.515625	-58.619072
8484.375000	-58.641598
8490.234375	-58.560379
8496.093750	-58.282272
8501.953125	-58.606194
8507.812500	-58.841557
8513.671875	-58.743797
8519.531250	-58.836929
8525.390625	-58.610184
8531.250000	-58.284828
8537.109375	-58.605637
8542.968750	-58.784840
8548.828125	-58.549671
8554.687500	-58.531277
8560.546875	-58.678337
8566.406250	-58.517525
8572.265625	-58.362865
8578.125000	-58.440670
8583.984375	-59.072056
8589.843750	-59.029373
8595.703125	-58.940636
8601.562500	-58.692322
8607.421875	-58.572956
8613.281250	-58.739365
8619.140625	-58.646152
8625.000000	-58.707008
8630.859375	-58.681156
8636.718750	-58.461361
8642.578125	-58.700722
8648.437500	-58.803455
8654.296875	-58.942669
8660.156250	-58.728439
8666.015625	-58.529724
8671.875000	-58.812675
8677.734375	-58.896351
8683.593750	-58.784573
8689.453125	-58.612354
8695.312500	-58.707539
8701.171875	-58.797596
8707.031250	-58.638298
8712.890625	-58.604790
8718.750000	-58.826660
8724.609375	-58.786011
8730.468750	-58.717712
8736.328125	-58.635303
8742.187500	-58.728291
8748.046875	-58.528790
8753.906250	-58.549126
8759.765625	-58.836258
8765.625000	-58.632046
8771.484375	-58.831440
8777.343750	-59.003571
8783.203125	-58.829540
8789.062500	-58.995392
8794.921875	-58.908585
8800.781250	-58.831394
8806.640625	-58.869640
8812.500000	-58.875893
8818.359375	-59.003635
8824.218750	-58.832180
8830.078125	-58.613232
8835.937500	-58.640934
8841.796875	-59.014099
8847.656250	-59.184464
8853.515625	-58.924046
8859.375000	-58.771008
8865.234375	-58.853428
8871.093750	-58.934479
8876.953125	-58.908634
8882.812500	-58.900791
8888.671875	-58.987446
8894.531250	-58.937546
8900.390625	-59.102989
8906.250000	-59.050205
8912.109375	-58.848450
8917.968750	-58.774574
8923.828125	-58.615780
8929.687500	-58.747940
8935.546875	-59.008114
8941.406250	-58.935394
8947.265625	-59.002644
8953.125000	-59.041012
8958.984375	-59.104012
8964.843750	-58.757133
8970.703125	-58.915379
8976.562500	-58.803982
8982.421875	-58.973534
8988.281250	-58.937927
8994.140625	-59.024517
9000.000000	-58.851326
9005.859375	-59.172550
9011.718750	-59.502316
9017.578125	-59.395325
9023.437500	-59.474537
9029.296875	-59.459091
9035.156250	-59.141510
9041.015625	-58.752701
9046.875000	-58.956360
9052.734375	-58.945122
9058.593750	-58.700050
9064.453125	-58.809433
9070.312500	-59.260708
9076.171875	-59.200562
9082.031250	-59.240658
9087.890625	-59.167206
9093.750000	-58.944454
9099.609375	-58.887337
9105.468750	-59.111004
9111.328125	-59.186241
9117.187500	-59.159012
9123.046875	-59.039703
9128.906250	-59.188038
9134.765625	-59.034477
9140.625000	-58.992352
9146.484375	-59.101254
9152.343750	-59.068172
9158.203125	-59.023819
9164.062500	-59.252979
9169.921875	-59.090221
9175.781250	-58.897999
9181.640625	-59.114429
9187.500000	-59.084911
9193.359375	-59.038811
9199.218750	-59.272743
9205.078125	-59.365383
9210.937500	-59.139763
9216.796875	-59.245205
9222.656250	-59.481560
9228.515625	-59.207993
9234.375000	-59.070927
9240.234375	-59.063881
9246.093750	-59.358921
9251.953125	-59.143715
9257.812500	-59.090515
9263.671875	-59.241554
9269.531250	-59.155964
9275.390625	-59.373638
9281.250000	-59.521339
9287.109375	-59.463455
9292.968750	-59.143150
9298.828125	-59.124771
9304.687500	-59.280384
9310.546875	-59.461544
9316.406250	-59.316269
9322.265625	-59.425632
9328.125000	-59.464813
9333.984375	-59.342308
9339.843750	-59.225376
9345.703125	-59.464851
9351.562500	-59.352692
9357.421875	-59.399555
9363.281250	-59.362919
9369.140625	-59.496601
9375.000000	-59.539452
9380.859375	-59.613289
9386.718750	-59.457409
9392.578125	-59.516933
9398.437500	-59.431507
9404.296875	-59.555706
9410.156250	-59.619801
9416.015625	-59.287159
9421.875000	-59.413696
9427.734375	-59.359627
9433.593750	-59.418491
9439.453125	-59.604015
9445.312500	-59.525188
9451.171875	-59.287106
9457.031250	-59.435425
9462.890625	-59.546432
9468.750000	-59.699421
9474.609375	-59.478058
9480.468750	-59.236462
9486.328125	-59.419586
9492.187500	-59.613472
9498.046875	-59.531841
9503.906250	-59.432480
9509.765625	-59.545879
9515.625000	-59.652042
9521.484375	-59.452484
9527.343750	-59.734646
9533.203125	-59.485336
9539.062500	-59.228683
9544.921875	-59.356564
9550.781250	-59.622276
9556.640625	-59.829849
9562.500000	-60.042446
9568.359375	-59.418415
9574.218750	-59.132687
9580.078125	-59.178047
9585.937500	-59.313877
9591.796875	-59.637604
9597.656250	-59.641552
9603.515625	-59.591820
9609.375000	-59.522873
9615.234375	-59.476440
9621.093750	-59.391315
9626.953125	-59.535992
9632.812500	-59.519268
9638.671875	-59.589741
9644.531250	-59.478439
9650.390625	-59.463619
9656.250000	-59.513309
9662.109375	-59.464615
9667.968750	-59.518368
9673.828125	-59.717262
9679.687500	-59.569580
9685.546875	-59.388489
9691.406250	-59.608002
9697.265625	-59.557777
9703.125000	-59.539928
9708.984375	-59.829987
9714.843750	-59.692802
9720.703125	-59.741665
9726.562500	-59.761951
9732.421875	-59.462566
9738.281250	-59.427479
9744.140625	-59.770153
9750.000000	-59.683727
9755.859375	-59.576973
9761.718750	-59.613194
9767.578125	-59.714237
9773.437500	-59.649166
9779.296875	-59.580772
9785.156250	-59.455391
9791.015625	-59.584957
9796.875000	-59.622421
9802.734375	-59.840584
9808.593750	-59.826168
9814.453125	-59.966114
9820.312500	-59.737003
9826.171875	-59.317123
9832.031250	-59.445717
9837.890625	-59.513180
9843.750000	-59.440552
9849.609375	-59.605217
9855.468750	-59.705631
9861.328125	-59.856121
9867.187500	-59.658291
9873.046875	-59.736408
9878.906250	-60.111755
9884.765625	-60.039265
9890.625000	-59.739075
9896.484375	-59.471672
9902.343750	-59.628681
9908.203125	-59.584629
9914.062500	-59.582634
9919.921875	-59.693733
9925.781250	-59.773239
9931.640625	-59.808090
9937.500000	-59.857307
9943.359375	-59.758823
9949.218750	-59.733299
9955.078125	-59.736977
9960.937500	-59.903099
9966.796875	-59.748138
9972.656250	-59.850708
9978.515625	-59.998501
9984.375000	-59.688229
9990.234375	-59.816956
9996.093750	-59.968742
10001.953125	-59.616024
10007.812500	-59.719589
10013.671875	-59.803738
10019.531250	-59.766773
10025.390625	-59.974762
10031.250000	-60.110027
10037.109375	-60.114033
10042.968750	-60.045784
10048.828125	-59.850254
10054.687500	-59.798855
10060.546875	-59.958187
10066.406250	-59.811649
10072.265625	-59.592323
10078.125000	-59.835220
10083.984375	-59.813644
10089.843750	-59.808514
10095.703125	-60.002968
10101.562500	-59.892311
10107.421875	-60.034435
10113.281250	-59.848202
10119.140625	-59.657497
10125.000000	-59.655155
10130.859375	-59.736626
10136.718750	-59.687035
10142.578125	-59.739994
10148.437500	-59.683659
10154.296875	-59.818829
10160.156250	-59.640614
10166.015625	-60.012589
10171.875000	-60.141563
10177.734375	-59.839684
10183.593750	-59.682865
10189.453125	-59.988773
10195.312500	-59.880409
10201.171875	-59.686932
10207.031250	-59.693573
10212.890625	-59.891544
10218.750000	-59.912579
10224.609375	-59.927757
10230.468750	-59.786896
10236.328125	-60.110615
10242.187500	-60.040680
10248.046875	-59.874741
10253.906250	-59.744072
10259.765625	-59.886440
10265.625000	-60.117207
10271.484375	-60.142147
10277.343750	-60.131828
10283.203125	-60.196419
10289.062500	-59.926094
10294.921875	-60.181225
10300.781250	-60.036102
10306.640625	-60.263374
10312.500000	-60.323204
10318.359375	-60.032398
10324.218750	-59.964462
10330.078125	-60.094437
10335.937500	-60.155617
10341.796875	-60.102173
10347.656250	-60.084873
10353.515625	-59.994450
10359.375000	-60.108524
10365.234375	-60.115631
10371.093750	-59.915653
10376.953125	-59.823452
10382.812500	-59.910511
10388.671875	-59.968918
10394.531250	-60.058270
10400.390625	-59.901222
10406.250000	-59.896954
10412.109375	-60.046501
10417.968750	-60.368050
10423.828125	-60.365223
10429.687500	-60.454689
10435.546875	-60.454838
10441.406250	-60.085030
10447.265625	-59.914684
10453.125000	-60.143593
10458.984375	-60.275032
10464.843750	-60.103497
10470.703125	-59.768200
10476.562500	-60.181580
10482.421875	-60.458748
10488.281250	-60.264385
10494.140625	-60.205688
10500.000000	-60.344070
10505.859375	-60.173573
10511.718750	-60.277813
10517.578125	-60.123611
10523.437500	-60.105431
10529.296875	-60.201763
10535.156250	-60.306461
10541.015625	-59.998669
10546.875000	-59.986286
10552.734375	-60.370831
10558.593750	-60.339111
10564.453125	-60.199734
10570.312500	-60.476322
10576.171875	-60.579533
10582.031250	-60.380341
10587.890625	-60.379414
10593.750000	-60.337086
10599.609375	-60.391964
10605.468750	-60.307114
10611.328125	-60.159035
10617.187500	-60.237381
10623.046875	-60.215214
10628.906250	-60.193863
10634.765625	-60.531700
10640.625000	-60.486427
10646.484375	-60.264923
10652.343750	-60.146748
10658.203125	-60.279984
10664.062500	-60.445271
10669.921875	-60.415321
10675.781250	-60.255230
10681.640625	-60.175884
10687.500000	-60.320770
10693.359375	-60.203403
10699.218750	-59.969299
10705.078125	-60.051220
10710.937500	-60.199303
10716.796875	-60.494602
10722.656250	-60.329784
10728.515625	-60.006645
10734.375000	-59.918846
10740.234375	-60.135162
10746.093750	-60.166168
10751.953125	-60.045208
10757.812500	-60.006012
10763.671875	-60.086788
10769.531250	-60.276764
10775.390625	-60.500282
10781.250000	-60.653164
10787.109375	-60.555569
10792.968750	-60.096245
10798.828125	-60.215614
10804.687500	-60.373112
10810.546875	-60.264816
10816.406250	-60.276138
10822.265625	-60.236332
10828.125000	-60.608395
10833.984375	-60.454075
10839.843750	-60.527905
10845.703125	-60.453526
10851.562500	-60.602020
10857.421875	-60.467999
10863.281250	-60.349735
10869.140625	-60.445538
10875.000000	-60.451572
10880.859375	-60.515709
10886.718750	-60.580322
10892.578125	-60.557045
10898.437500	-60.378551
10904.296875	-60.486370
10910.156250	-60.554165
10916.015625	-60.456642
10921.875000	-60.276768
10927.734375	-60.433651
10933.593750	-60.420212
10939.453125	-60.819824
10945.312500	-60.635540
10951.171875	-60.325989
10957.031250	-60.619076
10962.890625	-60.850296
10968.750000	-60.326527
10974.609375	-60.050163
10980.468750	-60.231293
10986.328125	-60.312569
10992.187500	-60.324604
10998.046875	-60.544762
11003.906250	-60.669262
11009.765625	-60.543247
11015.625000	-60.360592
11021.484375	-60.411816
11027.343750	-60.519234
11033.203125	-60.768909
11039.062500	-60.844124
11044.921875	-60.706902
11050.781250	-60.455280
11056.640625	-60.433453
11062.500000	-60.309494
11068.359375	-60.316845
11074.218750	-60.641556
11080.078125	-60.707306
11085.937500	-60.451874
11091.796875	-60.620186
11097.656250	-60.570309
11103.515625	-60.843670
11109.375000	-60.700661
11115.234375	-60.482677
11121.093750	-60.431011
11126.953125	-60.499626
11132.812500	-60.610676
11138.671875	-60.701790
11144.531250	-60.814983
11150.390625	-60.772068
11156.250000	-60.585400
11162.109375	-60.809872
11167.968750	-60.721283
11173.828125	-60.666946
11179.687500	-60.705624
11185.546875	-60.432236
11191.406250	-60.440208
11197.265625	-60.437683
11203.125000	-60.569256
11208.984375	-60.498127
11214.843750	-60.347511
11220.703125	-60.588551
11226.562500	-60.976166
11232.421875	-60.693344
11238.281250	-60.723007
11244.140625	-60.836601
11250.000000	-60.934700
11255.859375	-60.815208
11261.718750	-60.761990
11267.578125	-60.763802
11273.437500	-60.700699
11279.296875	-60.728424
11285.156250	-60.923233
11291.015625	-60.514206
11296.875000	-60.474678
11302.734375	-60.755066
11308.593750	-61.043999
11314.453125	-60.734711
11320.312500	-60.705727
11326.171875	-60.798344
11332.031250	-60.582458
11337.890625	-60.626480
11343.750000	-60.413715
11349.609375	-60.623646
11355.468750	-60.829437
11361.328125	-60.723309
11367.187500	-60.664871
11373.046875	-60.882576
11378.906250	-60.936806
11384.765625	-60.883820
11390.625000	-61.048244
11396.484375	-61.043877
11402.343750	-60.951542
11408.203125	-60.713318
11414.062500	-60.907108
11419.921875	-61.005547
11425.781250	-60.814602
11431.640625	-60.902042
11437.500000	-60.930794
11443.359375	-60.727806
11449.218750	-60.466003
11455.078125	-60.437191
11460.937500	-60.784657
11466.796875	-60.939487
11472.656250	-60.686123
11478.515625	-60.943352
11484.375000	-60.984077
11490.234375	-60.755779
11496.093750	-60.655804
11501.953125	-60.725407
11507.812500	-60.743114
11513.671875	-60.937958
11519.531250	-60.845425
11525.390625	-60.944847
11531.250000	-61.015434
11537.109375	-60.958958
11542.968750	-61.081177
11548.828125	-60.781754
11554.687500	-60.938755
11560.546875	-61.080746
11566.406250	-61.066116
11572.265625	-60.956760
11578.125000	-60.738934
11583.984375	-60.561714
11589.843750	-60.655483
11595.703125	-60.680622
11601.562500	-60.908005
11607.421875	-60.949371
11613.281250	-60.722660
11619.140625	-60.815781
11625.000000	-60.608627
11630.859375	-60.732605
11636.718750	-60.858822
11642.578125	-60.818584
11648.437500	-60.910011
11654.296875	-61.116699
11660.156250	-60.973434
11666.015625	-60.756737
11671.875000	-60.718098
11677.734375	-60.810539
11683.593750	-60.942417
11689.453125	-60.874031
11695.312500	-60.930328
11701.171875	-60.897385
11707.031250	-60.921680
11712.890625	-61.083469
11718.750000	-60.900162
11724.609375	-60.766621
11730.468750	-61.066467
11736.328125	-61.029537
11742.187500	-60.881809
11748.046875	-61.107624
11753.906250	-60.966042
11759.765625	-61.020103
11765.625000	-61.086666
11771.484375	-60.918892
11777.343750	-61.089790
11783.203125	-61.188999
11789.062500	-60.989086
11794.921875	-61.131432
11800.781250	-61.068565
11806.640625	-60.831188
11812.500000	-61.072235
11818.359375	-61.108540
11824.218750	-61.184887
11830.078125	-61.144421
11835.937500	-61.115005
11841.796875	-61.336185
11847.656250	-61.280533
11853.515625	-61.101345
11859.375000	-61.082127
11865.234375	-60.991745
11871.093750	-61.050259
11876.953125	-61.109245
11882.812500	-61.052273
11888.671875	-61.139156
11894.531250	-61.065800
11900.390625	-61.207264
11906.250000	-61.496059
11912.109375	-61.287750
11917.968750	-60.871380
11923.828125	-60.933830
11929.687500	-61.262936
11935.546875	-61.217354
11941.406250	-60.994690
11947.265625	-61.094379
11953.125000	-61.038845
11958.984375	-60.969536
11964.843750	-61.137589
11970.703125	-61.328316
11976.562500	-61.304558
11982.421875	-60.871933
11988.281250	-61.098045
11994.140625	-61.105595
12000.000000	-60.884014
12005.859375	-61.049114
12011.718750	-61.043232
12017.578125	-61.308189
12023.437500	-61.260071
12029.296875	-61.468979
12035.156250	-61.458462
12041.015625	-61.368473
12046.875000	-61.317093
12052.734375	-61.310791
12058.593750	-61.239479
12064.453125	-61.036343
12070.312500	-60.882259
12076.171875	-60.867386
12082.031250	-61.217766
12087.890625	-61.197971
12093.750000	-61.003860
12099.609375	-60.870819
12105.468750	-61.012119
12111.328125	-61.037067
12117.187500	-61.295528
12123.046875	-61.569298
12128.906250	-61.463829
12134.765625	-61.164814
12140.625000	-61.310829
12146.484375	-61.355289
12152.343750	-61.343502
12158.203125	-61.143795
12164.062500	-61.164276
12169.921875	-60.931698
12175.781250	-60.978397
12181.640625	-61.314072
12187.500000	-61.405338
12193.359375	-61.055489
12199.218750	-61.133530
12205.078125	-61.116653
12210.937500	-61.095234
12216.796875	-61.360661
12222.656250	-61.197186
12228.515625	-61.462780
12234.375000	-61.551674
12240.234375	-61.109066
12246.093750	-61.188309
12251.953125	-61.160286
12257.812500	-61.027275
12263.671875	-61.255920
12269.531250	-61.202766
12275.390625	-61.273571
12281.250000	-61.395618
12287.109375	-61.423611
12292.968750	-61.358547
12298.828125	-61.237896
12304.687500	-61.263107
12310.546875	-61.090313
12316.406250	-61.197220
12322.265625	-61.267857
12328.125000	-60.800972
12333.984375	-61.316280
12339.843750	-61.370071
12345.703125	-61.329639
12351.562500	-61.327179
12357.421875	-61.510735
12363.281250	-61.579536
12369.140625	-61.587479
12375.000000	-61.515919
12380.859375	-61.543987
12386.718750	-61.302643
12392.578125	-61.311535
12398.437500	-61.278698
12404.296875	-61.669399
12410.156250	-61.854580
12416.015625	-61.659817
12421.875000	-61.363579
12427.734375	-61.086075
12433.593750	-61.247803
12439.453125	-61.656673
12445.312500	-61.643867
12451.171875	-61.497028
12457.031250	-61.455433
12462.890625	-61.451065
12468.750000	-61.614132
12474.609375	-61.704075
12480.468750	-61.322468
12486.328125	-61.546886
12492.187500	-61.575020
12498.046875	-61.374519
12503.906250	-61.182312
12509.765625	-61.442577
12515.625000	-61.381668
12521.484375	-61.170990
12527.343750	-61.507614
12533.203125	-61.545547
12539.062500	-61.534817
12544.921875	-61.639984
12550.781250	-61.598270
12556.640625	-61.239536
12562.500000	-61.439564
12568.359375	-61.134159
12574.218750	-61.249023
12580.078125	-61.164948
12585.937500	-61.487080
12591.796875	-61.804043
12597.656250	-61.389931
12603.515625	-61.304176
12609.375000	-61.458107
12615.234375	-61.281849
12621.093750	-61.267502
12626.953125	-61.287876
12632.812500	-61.730885
12638.671875	-61.733990
12644.531250	-61.312473
12650.390625	-61.250881
12656.250000	-61.427242
12662.109375	-61.452915
12667.968750	-61.580032
12673.828125	-61.503941
12679.687500	-61.375713
12685.546875	-61.643276
12691.406250	-61.447914
12697.265625	-61.326702
12703.125000	-61.532948
12708.984375	-61.204353
12714.843750	-61.467674
12720.703125	-61.648548
12726.562500	-61.300430
12732.421875	-61.454613
12738.281250	-61.604393
12744.140625	-61.366077
12750.000000	-61.301384
12755.859375	-61.692417
12761.718750	-61.823826
12767.578125	-61.786125
12773.437500	-61.379700
12779.296875	-61.694626
12785.156250	-62.013874
12791.015625	-61.456581
12796.875000	-61.407356
12802.734375	-61.456951
12808.593750	-61.614807
12814.453125	-61.656288
12820.312500	-61.529282
12826.171875	-61.473370
12832.031250	-61.533226
12837.890625	-61.554550
12843.750000	-61.727497
12849.609375	-61.382347
12855.468750	-61.581657
12861.328125	-61.257736
12867.187500	-61.255806
12873.046875	-61.417744
12878.906250	-61.670666
12884.765625	-61.631866
12890.625000	-61.583374
12896.484375	-61.562973
12902.343750	-61.533386
12908.203125	-61.651638
12914.062500	-61.572357
12919.921875	-61.438946
12925.781250	-61.741337
12931.640625	-61.791748
12937.500000	-61.719852
12943.359375	-61.691483
12949.218750	-61.708099
12955.078125	-62.108204
12960.937500	-62.151035
12966.796875	-61.962532
12972.656250	-61.560825
12978.515625	-61.726391
12984.375000	-61.705631
12990.234375	-61.341892
12996.093750	-61.420708
13001.953125	-61.618294
13007.812500	-61.623234
13013.671875	-61.492401
13019.531250	-61.635593
13025.390625	-61.516403
13031.250000	-61.622112
13037.109375	-61.543262
13042.968750	-61.624313
13048.828125	-61.689247
13054.687500	-61.472317
13060.546875	-61.518307
13066.406250	-61.633305
13072.265625	-61.670799
13078.125000	-61.417797
13083.984375	-61.397861
13089.843750	-61.882481
13095.703125	-61.710255
13101.562500	-61.380657
13107.421875	-61.388325
13113.281250	-61.821335
13119.140625	-61.781361
13125.000000	-61.901360
13130.859375	-61.838039
13136.718750	-61.575462
13142.578125	-61.495853
13148.437500	-61.512981
13154.296875	-61.634396
13160.156250	-61.545647
13166.015625	-61.530838
13171.875000	-61.319649
13177.734375	-61.748444
13183.593750	-62.088596
13189.453125	-61.938023
13195.312500	-61.831116
13201.171875	-61.905785
13207.031250	-61.750916
13212.890625	-61.935230
13218.750000	-61.942795
13224.609375	-61.710682
13230.468750	-61.659584
13236.328125	-61.761284
13242.187500	-61.770493
13248.046875	-61.759514
13253.906250	-61.904602
13259.765625	-62.081398
13265.625000	-62.087109
13271.484375	-61.863441
13277.343750	-61.991302
13283.203125	-61.922653
13289.062500	-61.450905
13294.921875	-61.674587
13300.781250	-61.827114
13306.640625	-61.878609
13312.500000	-61.875408
13318.359375	-61.667274
13324.218750	-61.878658
13330.078125	-61.967690
13335.937500	-61.784752
13341.796875	-61.655392
13347.656250	-61.691559
13353.515625	-61.849751
13359.375000	-61.898872
13365.234375	-61.572548
13371.093750	-61.696335
13376.953125	-61.804359
13382.812500	-61.960495
13388.671875	-61.750916
13394.531250	-61.741314
13400.390625	-61.898220
13406.250000	-62.010254
13412.109375	-61.827343
13417.968750	-61.977146
13423.828125	-61.830540
13429.687500	-61.798340
13435.546875	-62.000412
13441.406250	-61.623188
13447.265625	-61.800972
13453.125000	-61.806648
13458.984375	-61.656670
13464.843750	-61.782673
13470.703125	-61.903847
13476.562500	-61.938610
13482.421875	-62.083347
13488.281250	-61.868328
13494.140625	-61.918411
13500.000000	-62.067554
13505.859375	-61.923794
13511.718750	-61.685829
13517.578125	-61.643166
13523.437500	-61.800625
13529.296875	-62.161602
13535.156250	-62.051971
13541.015625	-62.054390
13546.875000	-61.985748
13552.734375	-62.098156
13558.593750	-61.695202
13564.453125	-61.817410
13570.312500	-62.015377
13576.171875	-61.809895
13582.031250	-61.692585
13587.890625	-61.851456
13593.750000	-61.797962
13599.609375	-61.686497
13605.468750	-61.729305
13611.328125	-62.016033
13617.187500	-61.910870
13623.046875	-61.939785
13628.906250	-61.688225
13634.765625	-61.527142
13640.625000	-61.702488
13646.484375	-61.797516
13652.343750	-62.074841
13658.203125	-62.133743
13664.062500	-62.248131
13669.921875	-62.110077
13675.781250	-61.920986
13681.640625	-61.787342
13687.500000	-61.830021
13693.359375	-61.906239
13699.218750	-62.092331
