### Test phase results ###
session_id;trialnum;condition;researcher_id;listnr;OrigNr;Set;NrSyll;conson;NrInSet;Cond;Stimulus;vis_WavFilename;inv_WavFilename;List;visible_recording_starttime;visible_recording_endtime;invisible_recording_starttime;invisible_recording_endtime;vis_rt;inv_rt
0007;10;0;JD;1;10;0;2;m/t+n;1;B;meter-tennis-tunnel-moker;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-P-T011N010L1S00B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-P-T011N010L1S00B-B.wav;1;2015-07-10T11:19:12.390431Z;2015-07-10T11:19:12.420988Z;2015-07-10T11:19:12.421315Z;2015-07-10T11:19:12.452025Z;31;30
;0;0;;0;0;0;0;;0;;;;;0;1970-01-01T00:00:00.000000Z;1970-01-01T00:00:00.000000Z;1970-01-01T00:00:00.000000Z;1970-01-01T00:00:00.000000Z;0;0
0007;0;0;JD;1;1;1;1;w/r+p;1;B;wok-rapper-roeper-wal;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T001N001L1S01B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T001N001L1S01B-B.wav;1;2015-07-10T11:19:13.784453Z;2015-07-10T11:19:14.152185Z;2015-07-10T11:19:14.152613Z;2015-07-10T11:19:14.652349Z;368;499
0007;1;0;JD;1;2;1;1;w/r+p;2;W;wad-rapport-rapier-wol;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T002N002L1S01W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T002N002L1S01W-B.wav;1;2015-07-10T11:19:14.652851Z;2015-07-10T11:19:14.683202Z;2015-07-10T11:19:14.683516Z;2015-07-10T11:19:14.714324Z;30;31
0007;2;0;JD;1;3;1;1;w/r+p;3;S;win-parijs-poreus-wel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T003N003L1S01S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T003N003L1S01S-B.wav;1;2015-07-10T11:19:14.714708Z;2015-07-10T11:19:14.744483Z;2015-07-10T11:19:14.744801Z;2015-07-10T11:19:14.774512Z;29;29
0007;3;0;JD;1;4;1;1;w/r+p;4;N;wit-pieren-parel-was;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T004N004L1S01N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T004N004L1S01N-B.wav;1;2015-07-10T11:19:14.774855Z;2015-07-10T11:19:14.804188Z;2015-07-10T11:19:14.804520Z;2015-07-10T11:19:14.834120Z;29;30
0007;4;0;JD;1;5;2;1;w/r+d;1;B;wig-radar-ridder-weg;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T005N005L1S02B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T005N005L1S02B-B.wav;1;2015-07-10T11:19:14.834454Z;2015-07-10T11:19:14.864623Z;2015-07-10T11:19:14.864973Z;2015-07-10T11:19:14.894373Z;30;29
0007;5;0;JD;1;6;2;1;w/r+d;2;W;won-radauw-radijs-wiel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T006N006L1S02W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T006N006L1S02W-B.wav;1;2015-07-10T11:19:14.894742Z;2015-07-10T11:19:14.924615Z;2015-07-10T11:19:14.924929Z;2015-07-10T11:19:14.954222Z;29;29
0007;6;0;JD;1;7;2;1;w/r+d;3;S;web-direct-dorien-wak;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T007N007L1S02S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T007N007L1S02S-B.wav;1;2015-07-10T11:19:14.954542Z;2015-07-10T11:19:14.984935Z;2015-07-10T11:19:14.985243Z;2015-07-10T11:19:15.015102Z;29;30
0007;7;0;JD;1;8;2;1;w/r+d;4;N;wis-dieren-duren-wil;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T008N008L1S02N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T008N008L1S02N-B.wav;1;2015-07-10T11:19:15.015470Z;2015-07-10T11:19:15.045330Z;2015-07-10T11:19:15.045659Z;2015-07-10T11:19:15.075471Z;30;29
0007;8;0;JD;1;9;3;1;n/m+l;1;B;nap-molen-maken-nok;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T009N009L1S03B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T009N009L1S03B-B.wav;1;2015-07-10T11:19:15.075879Z;2015-07-10T11:19:15.105177Z;2015-07-10T11:19:15.105489Z;2015-07-10T11:19:15.135176Z;29;30
0007;9;0;JD;1;10;3;1;n/m+l;2;W;nog-maleis-meloen-nuf;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T010N010L1S03W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T010N010L1S03W-B.wav;1;2015-07-10T11:19:15.135499Z;2015-07-10T11:19:15.166133Z;2015-07-10T11:19:15.166470Z;2015-07-10T11:19:15.196639Z;31;30
0007;10;0;JD;1;11;3;1;n/m+l;3;S;nut-lamel-limiet-nies;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T011N011L1S03S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T011N011L1S03S-B.wav;1;2015-07-10T11:19:15.196972Z;2015-07-10T11:19:15.226439Z;2015-07-10T11:19:15.226746Z;2015-07-10T11:19:15.256455Z;29;29
0007;11;0;JD;1;12;3;1;n/m+l;4;N;nuk-lemmet-lommer-net;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T012N012L1S03N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T012N012L1S03N-B.wav;1;2015-07-10T11:19:15.256783Z;2015-07-10T11:19:15.286621Z;2015-07-10T11:19:15.286956Z;2015-07-10T11:19:15.316789Z;29;29
0007;12;0;JD;1;13;4;1;n/m+r;1;B;nep-morren-mieren-nis;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T013N013L1S04B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T013N013L1S04B-B.wav;1;2015-07-10T11:19:15.317092Z;2015-07-10T11:19:15.346754Z;2015-07-10T11:19:15.347052Z;2015-07-10T11:19:15.377025Z;29;30
0007;13;0;JD;1;14;4;1;n/m+r;2;W;nat-merijn-marien-nek;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T014N014L1S04W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T014N014L1S04W-B.wav;1;2015-07-10T11:19:15.377357Z;2015-07-10T11:19:15.407496Z;2015-07-10T11:19:15.407846Z;2015-07-10T11:19:15.437170Z;30;29
0007;14;0;JD;1;15;4;1;n/m+r;3;S;niet-remous-romein-nul;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T015N015L1S04S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T015N015L1S04S-B.wav;1;2015-07-10T11:19:15.437492Z;2015-07-10T11:19:15.467179Z;2015-07-10T11:19:15.467509Z;2015-07-10T11:19:15.498348Z;30;31
0007;15;0;JD;1;16;4;1;n/m+r;4;N;neut-raming-rommel-nies;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T016N016L1S04N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T016N016L1S04N-B.wav;1;2015-07-10T11:19:15.498682Z;2015-07-10T11:19:15.528377Z;2015-07-10T11:19:15.528712Z;2015-07-10T11:19:15.558035Z;29;29
0007;16;0;JD;1;17;5;1;b/v+z;1;B;bak-vazen-vezel-bel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T017N017L1S05B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T017N017L1S05B-B.wav;1;2015-07-10T11:19:15.558439Z;2015-07-10T11:19:15.588598Z;2015-07-10T11:19:15.588883Z;2015-07-10T11:19:15.618497Z;30;29
0007;17;0;JD;1;18;5;1;b/v+z;2;W;bot-vazal-vizier-bit;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T018N018L1S05W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T018N018L1S05W-B.wav;1;2015-07-10T11:19:15.618841Z;2015-07-10T11:19:15.648451Z;2015-07-10T11:19:15.648757Z;2015-07-10T11:19:15.678856Z;29;29
0007;18;0;JD;1;19;5;1;b/v+z;3;S;bies-zovéél-zovér-boek;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T019N019L1S05S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T019N019L1S05S-B.wav;1;2015-07-10T11:19:15.679144Z;2015-07-10T11:19:15.708795Z;2015-07-10T11:19:15.709113Z;2015-07-10T11:19:15.739482Z;30;30
0007;19;0;JD;1;20;5;1;b/v+z;4;N;bon-zuivel-zever-bed;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T020N020L1S05N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T020N020L1S05N-B.wav;1;2015-07-10T11:19:15.739816Z;2015-07-10T11:19:15.769188Z;2015-07-10T11:19:15.769488Z;2015-07-10T11:19:15.799162Z;29;30
0007;20;0;JD;1;21;6;1;v/b+l;1;B;vak-bellen-balen-vet;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T021N021L1S06B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T021N021L1S06B-B.wav;1;2015-07-10T11:19:15.799478Z;2015-07-10T11:19:15.829246Z;2015-07-10T11:19:15.829587Z;2015-07-10T11:19:15.860388Z;30;30
0007;21;0;JD;1;22;6;1;v/b+l;2;W;voet-ballon-balein-vis;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T022N022L1S06W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T022N022L1S06W-B.wav;1;2015-07-10T11:19:15.860748Z;2015-07-10T11:19:15.890254Z;2015-07-10T11:19:15.890560Z;2015-07-10T11:19:15.921014Z;29;29
0007;22;0;JD;1;23;6;1;v/b+l;3;S;vod-labiel-libel-vies;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T023N023L1S06S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T023N023L1S06S-B.wav;1;2015-07-10T11:19:15.921389Z;2015-07-10T11:19:15.951257Z;2015-07-10T11:19:15.951606Z;2015-07-10T11:19:15.981622Z;30;29
0007;23;0;JD;1;24;6;1;v/b+l;4;N;vin-lebber-lobben-val;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T024N024L1S06N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T024N024L1S06N-B.wav;1;2015-07-10T11:19:15.981960Z;2015-07-10T11:19:16.011744Z;2015-07-10T11:19:16.012056Z;2015-07-10T11:19:16.042807Z;30;31
0007;24;0;JD;1;25;7;1;p/k+m;1;B;pet-kamer-kommer-pop;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T025N025L1S07B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T025N025L1S07B-B.wav;1;2015-07-10T11:19:16.043119Z;2015-07-10T11:19:16.073709Z;2015-07-10T11:19:16.074053Z;2015-07-10T11:19:16.105161Z;30;30
0007;25;0;JD;1;26;7;1;p/k+m;2;W;pof-kameel-komeet-pin;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T026N026L1S07W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T026N026L1S07W-B.wav;1;2015-07-10T11:19:16.105497Z;2015-07-10T11:19:16.134518Z;2015-07-10T11:19:16.134894Z;2015-07-10T11:19:16.163822Z;29;29
0007;26;0;JD;1;27;7;1;p/k+m;3;S;poet-mekaar-makaak-poch;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T027N027L1S07S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T027N027L1S07S-B.wav;1;2015-07-10T11:19:16.164160Z;2015-07-10T11:19:16.194207Z;2015-07-10T11:19:16.194516Z;2015-07-10T11:19:16.224518Z;30;30
0007;27;0;JD;1;28;7;1;p/k+m;4;N;poes-makker-mocca-peen;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T028N028L1S07N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T028N028L1S07N-B.wav;1;2015-07-10T11:19:16.224942Z;2015-07-10T11:19:16.255031Z;2015-07-10T11:19:16.255399Z;2015-07-10T11:19:16.285413Z;30;30
0007;28;0;JD;1;29;8;1;k/p+t;1;B;kas-pater-peter-kil;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T029N029L1S08B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T029N029L1S08B-B.wav;1;2015-07-10T11:19:16.285758Z;2015-07-10T11:19:16.315506Z;2015-07-10T11:19:16.315846Z;2015-07-10T11:19:16.345677Z;29;29
0007;29;0;JD;1;30;8;1;k/p+t;2;W;kom-patat-potent-kus;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T030N030L1S08W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T030N030L1S08W-B.wav;1;2015-07-10T11:19:16.346024Z;2015-07-10T11:19:16.376757Z;2015-07-10T11:19:16.377096Z;2015-07-10T11:19:16.407874Z;31;30
0007;30;0;JD;1;31;8;1;k/p+t;3;S;kop-tapijt-topaas-keel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T031N031L1S08S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T031N031L1S08S-B.wav;1;2015-07-10T11:19:16.408191Z;2015-07-10T11:19:16.437767Z;2015-07-10T11:19:16.438083Z;2015-07-10T11:19:16.467413Z;29;29
0007;31;0;JD;1;32;8;1;k/p+t;4;N;kor-tepel-tapir-kiep;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T032N032L1S08N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T032N032L1S08N-B.wav;1;2015-07-10T11:19:16.467773Z;2015-07-10T11:19:16.496812Z;2015-07-10T11:19:16.497118Z;2015-07-10T11:19:16.527229Z;29;30
0007;32;0;JD;1;33;9;1;l/r+k;1;B;lies-rakker-rekel-lach;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T033N033L1S09B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T033N033L1S09B-B.wav;1;2015-07-10T11:19:16.527574Z;2015-07-10T11:19:16.557125Z;2015-07-10T11:19:16.557433Z;2015-07-10T11:19:16.586934Z;29;30
0007;33;0;JD;1;34;9;1;l/r+k;2;W;log-raket-rekest-los;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T034N034L1S09W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T034N034L1S09W-B.wav;1;2015-07-10T11:19:16.587306Z;2015-07-10T11:19:16.617288Z;2015-07-10T11:19:16.617590Z;2015-07-10T11:19:16.647299Z;30;29
0007;34;0;JD;1;35;9;1;l/r+k;3;S;lik-karos-koraal-lef;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T035N035L1S09S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T035N035L1S09S-B.wav;1;2015-07-10T11:19:16.647624Z;2015-07-10T11:19:16.677520Z;2015-07-10T11:19:16.677856Z;2015-07-10T11:19:16.707686Z;29;29
0007;35;0;JD;1;36;9;1;l/r+k;4;N;lak-kerel-karig-lam;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T036N036L1S09N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T036N036L1S09N-B.wav;1;2015-07-10T11:19:16.708045Z;2015-07-10T11:19:16.737614Z;2015-07-10T11:19:16.737967Z;2015-07-10T11:19:16.767468Z;29;29
0007;36;0;JD;1;37;10;1;l/r+v;1;B;lis-raven-rover-lied;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T037N037L1S10B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T037N037L1S10B-B.wav;1;2015-07-10T11:19:16.767869Z;2015-07-10T11:19:16.797173Z;2015-07-10T11:19:16.797482Z;2015-07-10T11:19:16.827864Z;29;30
0007;37;0;JD;1;38;10;1;l/r+v;2;W;lot-ravijn-rivier-lus;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T038N038L1S10W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T038N038L1S10W-B.wav;1;2015-07-10T11:19:16.828199Z;2015-07-10T11:19:16.857086Z;2015-07-10T11:19:16.857425Z;2015-07-10T11:19:16.888189Z;29;31
0007;38;0;JD;1;39;10;1;l/r+v;3;S;les-varaan-viriel-loep;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T039N039L1S10S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T039N039L1S10S-B.wav;1;2015-07-10T11:19:16.888535Z;2015-07-10T11:19:16.918954Z;2015-07-10T11:19:16.919294Z;2015-07-10T11:19:16.948999Z;30;29
0007;39;0;JD;1;40;10;1;l/r+v;4;N;lol-virus-varen-lor;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T040N040L1S10N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T040N040L1S10N-B.wav;1;2015-07-10T11:19:16.949388Z;2015-07-10T11:19:16.979262Z;2015-07-10T11:19:16.979572Z;2015-07-10T11:19:17.010430Z;30;30
0007;40;0;JD;1;41;11;1;j/l+t;1;B;jas-later-loting-jek;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T041N041L1S11B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T041N041L1S11B-B.wav;1;2015-07-10T11:19:17.010719Z;2015-07-10T11:19:17.040629Z;2015-07-10T11:19:17.040896Z;2015-07-10T11:19:17.070741Z;29;29
0007;41;0;JD;1;42;11;1;j/l+t;2;W;juf-latijn-letaal-jap;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T042N042L1S11W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T042N042L1S11W-B.wav;1;2015-07-10T11:19:17.071048Z;2015-07-10T11:19:17.100525Z;2015-07-10T11:19:17.100842Z;2015-07-10T11:19:17.130206Z;29;29
0007;42;0;JD;1;43;11;1;j/l+t;3;S;jacht-talent-teloor-joch;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T043N043L1S11S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T043N043L1S11S-B.wav;1;2015-07-10T11:19:17.130500Z;2015-07-10T11:19:17.159910Z;2015-07-10T11:19:17.160198Z;2015-07-10T11:19:17.191041Z;30;30
0007;43;0;JD;1;44;11;1;j/l+t;4;N;joop-teler-tema-juich;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T044N044L1S11N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T044N044L1S11N-B.wav;1;2015-07-10T11:19:17.191473Z;2015-07-10T11:19:17.221004Z;2015-07-10T11:19:17.221333Z;2015-07-10T11:19:17.252201Z;30;31
0007;44;0;JD;1;45;12;1;j/l+p;1;B;jacht-loper-liepen-jol;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T045N045L1S12B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T045N045L1S12B-B.wav;1;2015-07-10T11:19:17.252531Z;2015-07-10T11:19:17.283068Z;2015-07-10T11:19:17.283345Z;2015-07-10T11:19:17.314138Z;31;31
0007;45;0;JD;1;46;12;1;j/l+p;2;W;jas-lapel-lipoom-jek;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T046N046L1S12W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/007-test1-T-T046N046L1S12W-B.wav;1;2015-07-10T11:19:17.314459Z;2015-07-10T11:19:17.345333Z;2015-07-10T11:19:17.345641Z;2015-07-10T11:19:17.375515Z;31;29
