### Test phase results ###
session_id;trialnum;condition;researcher_id;listnr;OrigNr;Set;NrSyll;conson;NrInSet;Cond;Stimulus;vis_WavFilename;inv_WavFilename;List;visible_recording_starttime;visible_recording_endtime;invisible_recording_starttime;invisible_recording_endtime;vis_rt;inv_rt
0004;2;0;JD;1;3;1;1;w/r+p;3;S;win-parijs-poreus-wel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T003N003L1S01S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T003N003L1S01S-B.wav;1;2015-07-10T11:14:36.883742Z;2015-07-10T11:14:36.913233Z;2015-07-10T11:14:36.913483Z;2015-07-10T11:14:36.943391Z;30;30
0004;3;0;JD;1;4;1;1;w/r+p;4;N;wit-pieren-parel-was;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T004N004L1S01N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T004N004L1S01N-B.wav;1;2015-07-10T11:14:36.943704Z;2015-07-10T11:14:36.973163Z;2015-07-10T11:14:36.973457Z;2015-07-10T11:14:37.004486Z;30;31
0004;4;0;JD;1;5;2;1;w/r+d;1;B;wig-radar-ridder-weg;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T005N005L1S02B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T005N005L1S02B-B.wav;1;2015-07-10T11:14:37.004932Z;2015-07-10T11:14:37.034731Z;2015-07-10T11:14:37.035176Z;2015-07-10T11:14:37.064903Z;29;29
0004;5;0;JD;1;6;2;1;w/r+d;2;W;won-radauw-radijs-wiel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T006N006L1S02W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T006N006L1S02W-B.wav;1;2015-07-10T11:14:37.065339Z;2015-07-10T11:14:37.094829Z;2015-07-10T11:14:37.095124Z;2015-07-10T11:14:37.125631Z;29;30
0004;6;0;JD;1;7;2;1;w/r+d;3;S;web-direct-dorien-wak;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T007N007L1S02S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T007N007L1S02S-B.wav;1;2015-07-10T11:14:37.125912Z;2015-07-10T11:14:37.154801Z;2015-07-10T11:14:37.155067Z;2015-07-10T11:14:37.185114Z;29;30
0004;7;0;JD;1;8;2;1;w/r+d;4;N;wis-dieren-duren-wil;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T008N008L1S02N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T008N008L1S02N-B.wav;1;2015-07-10T11:14:37.185394Z;2015-07-10T11:14:37.216133Z;2015-07-10T11:14:37.216383Z;2015-07-10T11:14:37.247277Z;31;31
0004;8;0;JD;1;9;3;1;n/m+l;1;B;nap-molen-maken-nok;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T009N009L1S03B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T009N009L1S03B-B.wav;1;2015-07-10T11:14:37.247557Z;2015-07-10T11:14:37.277380Z;2015-07-10T11:14:37.277663Z;2015-07-10T11:14:37.307302Z;30;30
0004;9;0;JD;1;10;3;1;n/m+l;2;W;nog-maleis-meloen-nuf;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T010N010L1S03W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T010N010L1S03W-B.wav;1;2015-07-10T11:14:37.307604Z;2015-07-10T11:14:37.337364Z;2015-07-10T11:14:37.337634Z;2015-07-10T11:14:37.367602Z;30;30
0004;10;0;JD;1;11;3;1;n/m+l;3;S;nut-lamel-limiet-nies;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T011N011L1S03S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T011N011L1S03S-B.wav;1;2015-07-10T11:14:37.368048Z;2015-07-10T11:14:37.397703Z;2015-07-10T11:14:37.398036Z;2015-07-10T11:14:37.427865Z;29;29
0004;11;0;JD;1;12;3;1;n/m+l;4;N;nuk-lemmet-lommer-net;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T012N012L1S03N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T012N012L1S03N-B.wav;1;2015-07-10T11:14:37.428164Z;2015-07-10T11:14:37.457833Z;2015-07-10T11:14:37.458109Z;2015-07-10T11:14:37.488406Z;30;30
0004;12;0;JD;1;13;4;1;n/m+r;1;B;nep-morren-mieren-nis;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T013N013L1S04B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T013N013L1S04B-B.wav;1;2015-07-10T11:14:37.488687Z;2015-07-10T11:14:37.518825Z;2015-07-10T11:14:37.519098Z;2015-07-10T11:14:37.549017Z;30;29
0004;13;0;JD;1;14;4;1;n/m+r;2;W;nat-merijn-marien-nek;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T014N014L1S04W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T014N014L1S04W-B.wav;1;2015-07-10T11:14:37.549310Z;2015-07-10T11:14:37.579755Z;2015-07-10T11:14:37.580044Z;2015-07-10T11:14:37.610432Z;31;30
0004;14;0;JD;1;15;4;1;n/m+r;3;S;niet-remous-romein-nul;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T015N015L1S04S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T015N015L1S04S-B.wav;1;2015-07-10T11:14:37.610730Z;2015-07-10T11:14:37.640311Z;2015-07-10T11:14:37.640594Z;2015-07-10T11:14:37.670548Z;30;30
0004;15;0;JD;1;16;4;1;n/m+r;4;N;neut-raming-rommel-nies;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T016N016L1S04N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T016N016L1S04N-B.wav;1;2015-07-10T11:14:37.670834Z;2015-07-10T11:14:37.700458Z;2015-07-10T11:14:37.700767Z;2015-07-10T11:14:37.730682Z;30;30
0004;16;0;JD;1;17;5;1;b/v+z;1;B;bak-vazen-vezel-bel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T017N017L1S05B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T017N017L1S05B-B.wav;1;2015-07-10T11:14:37.730964Z;2015-07-10T11:14:37.761759Z;2015-07-10T11:14:37.762034Z;2015-07-10T11:14:37.792766Z;31;30
0004;17;0;JD;1;18;5;1;b/v+z;2;W;bot-vazal-vizier-bit;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T018N018L1S05W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T018N018L1S05W-B.wav;1;2015-07-10T11:14:37.793071Z;2015-07-10T11:14:37.823652Z;2015-07-10T11:14:37.823978Z;2015-07-10T11:14:37.853885Z;30;29
0004;18;0;JD;1;19;5;1;b/v+z;3;S;bies-zovéél-zovér-boek;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T019N019L1S05S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T019N019L1S05S-B.wav;1;2015-07-10T11:14:37.854164Z;2015-07-10T11:14:37.883977Z;2015-07-10T11:14:37.884258Z;2015-07-10T11:14:37.914226Z;30;30
0004;19;0;JD;1;20;5;1;b/v+z;4;N;bon-zuivel-zever-bed;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T020N020L1S05N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T020N020L1S05N-B.wav;1;2015-07-10T11:14:37.914666Z;2015-07-10T11:14:37.944247Z;2015-07-10T11:14:37.944664Z;2015-07-10T11:14:37.974512Z;30;30
0004;20;0;JD;1;21;6;1;v/b+l;1;B;vak-bellen-balen-vet;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T021N021L1S06B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T021N021L1S06B-B.wav;1;2015-07-10T11:14:37.974936Z;2015-07-10T11:14:38.004258Z;2015-07-10T11:14:38.004722Z;2015-07-10T11:14:38.033953Z;29;30
0004;21;0;JD;1;22;6;1;v/b+l;2;W;voet-ballon-balein-vis;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T022N022L1S06W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T022N022L1S06W-B.wav;1;2015-07-10T11:14:38.034369Z;2015-07-10T11:14:38.064584Z;2015-07-10T11:14:38.064976Z;2015-07-10T11:14:38.094794Z;30;30
0004;22;0;JD;1;23;6;1;v/b+l;3;S;vod-labiel-libel-vies;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T023N023L1S06S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T023N023L1S06S-B.wav;1;2015-07-10T11:14:38.095219Z;2015-07-10T11:14:38.125982Z;2015-07-10T11:14:38.126400Z;2015-07-10T11:14:38.156775Z;30;30
0004;23;0;JD;1;24;6;1;v/b+l;4;N;vin-lebber-lobben-val;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T024N024L1S06N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T024N024L1S06N-B.wav;1;2015-07-10T11:14:38.157231Z;2015-07-10T11:14:38.186503Z;2015-07-10T11:14:38.187011Z;2015-07-10T11:14:38.217233Z;29;30
0004;24;0;JD;1;25;7;1;p/k+m;1;B;pet-kamer-kommer-pop;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T025N025L1S07B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T025N025L1S07B-B.wav;1;2015-07-10T11:14:38.217627Z;2015-07-10T11:14:38.248084Z;2015-07-10T11:14:38.248420Z;2015-07-10T11:14:38.278193Z;31;30
0004;25;0;JD;1;26;7;1;p/k+m;2;W;pof-kameel-komeet-pin;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T026N026L1S07W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T026N026L1S07W-B.wav;1;2015-07-10T11:14:38.278519Z;2015-07-10T11:14:38.308437Z;2015-07-10T11:14:38.308771Z;2015-07-10T11:14:38.338255Z;30;30
0004;26;0;JD;1;27;7;1;p/k+m;3;S;poet-mekaar-makaak-poch;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T027N027L1S07S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T027N027L1S07S-B.wav;1;2015-07-10T11:14:38.338593Z;2015-07-10T11:14:38.368508Z;2015-07-10T11:14:38.368827Z;2015-07-10T11:14:38.397817Z;30;30
0004;27;0;JD;1;28;7;1;p/k+m;4;N;poes-makker-mocca-peen;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T028N028L1S07N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T028N028L1S07N-B.wav;1;2015-07-10T11:14:38.398143Z;2015-07-10T11:14:38.428639Z;2015-07-10T11:14:38.428906Z;2015-07-10T11:14:38.458706Z;30;29
0004;28;0;JD;1;29;8;1;k/p+t;1;B;kas-pater-peter-kil;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T029N029L1S08B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T029N029L1S08B-B.wav;1;2015-07-10T11:14:38.458976Z;2015-07-10T11:14:38.489544Z;2015-07-10T11:14:38.489804Z;2015-07-10T11:14:38.519829Z;30;30
0004;29;0;JD;1;30;8;1;k/p+t;2;W;kom-patat-potent-kus;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T030N030L1S08W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T030N030L1S08W-B.wav;1;2015-07-10T11:14:38.520102Z;2015-07-10T11:14:38.550162Z;2015-07-10T11:14:38.550493Z;2015-07-10T11:14:38.580919Z;30;31
0004;30;0;JD;1;31;8;1;k/p+t;3;S;kop-tapijt-topaas-keel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T031N031L1S08S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T031N031L1S08S-B.wav;1;2015-07-10T11:14:38.581206Z;2015-07-10T11:14:38.611080Z;2015-07-10T11:14:38.611334Z;2015-07-10T11:14:38.641186Z;30;30
0004;31;0;JD;1;32;8;1;k/p+t;4;N;kor-tepel-tapir-kiep;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T032N032L1S08N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T032N032L1S08N-B.wav;1;2015-07-10T11:14:38.641462Z;2015-07-10T11:14:38.672075Z;2015-07-10T11:14:38.672326Z;2015-07-10T11:14:38.702354Z;31;30
0004;32;0;JD;1;33;9;1;l/r+k;1;B;lies-rakker-rekel-lach;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T033N033L1S09B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T033N033L1S09B-B.wav;1;2015-07-10T11:14:38.702629Z;2015-07-10T11:14:38.732300Z;2015-07-10T11:14:38.732543Z;2015-07-10T11:14:38.762504Z;30;30
0004;33;0;JD;1;34;9;1;l/r+k;2;W;log-raket-rekest-los;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T034N034L1S09W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T034N034L1S09W-B.wav;1;2015-07-10T11:14:38.762796Z;2015-07-10T11:14:38.792702Z;2015-07-10T11:14:38.792992Z;2015-07-10T11:14:38.823681Z;30;30
0004;34;0;JD;1;35;9;1;l/r+k;3;S;lik-karos-koraal-lef;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T035N035L1S09S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T035N035L1S09S-B.wav;1;2015-07-10T11:14:38.823965Z;2015-07-10T11:14:38.854718Z;2015-07-10T11:14:38.854986Z;2015-07-10T11:14:38.884891Z;30;30
0004;35;0;JD;1;36;9;1;l/r+k;4;N;lak-kerel-karig-lam;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T036N036L1S09N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T036N036L1S09N-B.wav;1;2015-07-10T11:14:38.885189Z;2015-07-10T11:14:38.915292Z;2015-07-10T11:14:38.915636Z;2015-07-10T11:14:38.945975Z;30;31
0004;36;0;JD;1;37;10;1;l/r+v;1;B;lis-raven-rover-lied;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T037N037L1S10B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T037N037L1S10B-B.wav;1;2015-07-10T11:14:38.946298Z;2015-07-10T11:14:38.976932Z;2015-07-10T11:14:38.977187Z;2015-07-10T11:14:39.008212Z;31;31
0004;37;0;JD;1;38;10;1;l/r+v;2;W;lot-ravijn-rivier-lus;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T038N038L1S10W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T038N038L1S10W-B.wav;1;2015-07-10T11:14:39.008480Z;2015-07-10T11:14:39.038248Z;2015-07-10T11:14:39.038496Z;2015-07-10T11:14:39.068333Z;30;30
0004;38;0;JD;1;39;10;1;l/r+v;3;S;les-varaan-viriel-loep;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T039N039L1S10S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T039N039L1S10S-B.wav;1;2015-07-10T11:14:39.068666Z;2015-07-10T11:14:39.098117Z;2015-07-10T11:14:39.098589Z;2015-07-10T11:14:39.128664Z;30;30
0004;39;0;JD;1;40;10;1;l/r+v;4;N;lol-virus-varen-lor;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T040N040L1S10N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T040N040L1S10N-B.wav;1;2015-07-10T11:14:39.129051Z;2015-07-10T11:14:39.158757Z;2015-07-10T11:14:39.159032Z;2015-07-10T11:14:39.188518Z;29;29
0004;40;0;JD;1;41;11;1;j/l+t;1;B;jas-later-loting-jek;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T041N041L1S11B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T041N041L1S11B-B.wav;1;2015-07-10T11:14:39.188858Z;2015-07-10T11:14:39.218805Z;2015-07-10T11:14:39.219077Z;2015-07-10T11:14:39.249994Z;30;31
0004;41;0;JD;1;42;11;1;j/l+t;2;W;juf-latijn-letaal-jap;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T042N042L1S11W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T042N042L1S11W-B.wav;1;2015-07-10T11:14:39.250361Z;2015-07-10T11:14:39.280686Z;2015-07-10T11:14:39.281152Z;2015-07-10T11:14:39.311120Z;30;30
0004;42;0;JD;1;43;11;1;j/l+t;3;S;jacht-talent-teloor-joch;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T043N043L1S11S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T043N043L1S11S-B.wav;1;2015-07-10T11:14:39.311458Z;2015-07-10T11:14:39.342070Z;2015-07-10T11:14:39.342389Z;2015-07-10T11:14:39.373247Z;31;31
0004;43;0;JD;1;44;11;1;j/l+t;4;N;joop-teler-tema-juich;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T044N044L1S11N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T044N044L1S11N-B.wav;1;2015-07-10T11:14:39.373573Z;2015-07-10T11:14:39.403401Z;2015-07-10T11:14:39.403683Z;2015-07-10T11:14:39.433532Z;30;30
0004;44;0;JD;1;45;12;1;j/l+p;1;B;jacht-loper-liepen-jol;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T045N045L1S12B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T045N045L1S12B-B.wav;1;2015-07-10T11:14:39.433832Z;2015-07-10T11:14:39.463066Z;2015-07-10T11:14:39.463371Z;2015-07-10T11:14:39.493525Z;30;30
0004;45;0;JD;1;46;12;1;j/l+p;2;W;jas-lapel-lipoom-jek;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T046N046L1S12W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/004-test1-T-T046N046L1S12W-B.wav;1;2015-07-10T11:14:39.493847Z;2015-07-10T11:14:39.523481Z;2015-07-10T11:14:39.523778Z;2015-07-10T11:14:39.553821Z;30;30
