### Test phase results ###
session_id;trialnum;condition;researcher_id;listnr;OrigNr;Set;NrSyll;conson;NrInSet;Cond;Stimulus;vis_WavFilename;inv_WavFilename;List;visible_recording_starttime;visible_recording_endtime;invisible_recording_starttime;invisible_recording_endtime;vis_rt;inv_rt
0002;10;0;JD;1;10;0;2;m/t+n;1;B;meter-tennis-tunnel-moker;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-P-T011N010L1S00B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-P-T011N010L1S00B-B.wav;1;2015-07-10T10:06:37.165018Z;2015-07-10T10:06:37.195146Z;2015-07-10T10:06:37.195414Z;2015-07-10T10:06:37.225211Z;31;30
;0;0;;0;0;0;0;;0;;;;;0;1970-01-01T00:00:00.000000Z;1970-01-01T00:00:00.000000Z;1970-01-01T00:00:00.000000Z;1970-01-01T00:00:00.000000Z;0;0
0002;0;0;JD;1;31;8;1;k/p+t;3;S;kop-tapijt-topaas-keel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T001N031L1S08S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T001N031L1S08S-B.wav;1;2015-07-10T10:06:39.654983Z;2015-07-10T10:06:40.166543Z;2015-07-10T10:06:40.166884Z;2015-07-10T10:06:40.666116Z;512;500
0002;1;0;JD;1;72;18;2;t/d+p;4;N;getal-peddel-padden-baton;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T002N072L1S18N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T002N072L1S18N-B.wav;1;2015-07-10T10:06:40.666486Z;2015-07-10T10:06:40.697430Z;2015-07-10T10:06:40.697742Z;2015-07-10T10:06:40.727544Z;31;30
0002;2;0;JD;1;77;20;2;d/z+l;1;B;dader-zuilen-zaling-daler;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T003N077L1S20B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T003N077L1S20B-B.wav;1;2015-07-10T10:06:40.727830Z;2015-07-10T10:06:40.757760Z;2015-07-10T10:06:40.758032Z;2015-07-10T10:06:40.787900Z;30;30
0002;3;0;JD;1;95;24;2;z/v+t;3;S;bazin-tevoet-gevat-gazon;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T004N095L1S24S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T004N095L1S24S-B.wav;1;2015-07-10T10:06:40.788167Z;2015-07-10T10:06:40.817797Z;2015-07-10T10:06:40.818054Z;2015-07-10T10:06:40.848364Z;30;31
0002;4;0;JD;1;24;6;1;v/b+l;4;N;vin-lebber-lobben-val;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T005N024L1S06N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T005N024L1S06N-B.wav;1;2015-07-10T10:06:40.848653Z;2015-07-10T10:06:40.878906Z;2015-07-10T10:06:40.879187Z;2015-07-10T10:06:40.909091Z;30;30
0002;5;0;JD;1;3;1;1;w/r+p;3;S;win-parijs-poreus-wel;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T006N003L1S01S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T006N003L1S01S-B.wav;1;2015-07-10T10:06:40.909381Z;2015-07-10T10:06:40.939312Z;2015-07-10T10:06:40.939593Z;2015-07-10T10:06:40.970453Z;30;31
0002;6;0;JD;1;92;23;2;v/z+n;4;N;geval-nazi-neuzen-gevang;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T007N092L1S23N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T007N092L1S23N-B.wav;1;2015-07-10T10:06:40.970745Z;2015-07-10T10:06:41.000369Z;2015-07-10T10:06:41.000668Z;2015-07-10T10:06:41.031007Z;30;30
0002;7;0;JD;1;9;3;1;n/m+l;1;B;nap-molen-maken-nok;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T008N009L1S03B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T008N009L1S03B-B.wav;1;2015-07-10T10:06:41.031324Z;2015-07-10T10:06:41.061401Z;2015-07-10T10:06:41.061665Z;2015-07-10T10:06:41.091594Z;30;30
0002;8;0;JD;1;48;12;1;j/l+p;4;N;jaar-paling-peiler-juf;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T009N048L1S12N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T009N048L1S12N-B.wav;1;2015-07-10T10:06:41.091860Z;2015-07-10T10:06:41.121744Z;2015-07-10T10:06:41.122015Z;2015-07-10T10:06:41.151924Z;30;30
0002;9;0;JD;1;32;8;1;k/p+t;4;N;kor-tepel-tapir-kiep;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T010N032L1S08N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T010N032L1S08N-B.wav;1;2015-07-10T10:06:41.152214Z;2015-07-10T10:06:41.181342Z;2015-07-10T10:06:41.181601Z;2015-07-10T10:06:41.210921Z;29;30
0002;10;0;JD;1;20;5;1;b/v+z;4;N;bon-zuivel-zever-bed;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T011N020L1S05N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T011N020L1S05N-B.wav;1;2015-07-10T10:06:41.211212Z;2015-07-10T10:06:41.241978Z;2015-07-10T10:06:41.242228Z;2015-07-10T10:06:41.272204Z;30;30
0002;11;0;JD;1;16;4;1;n/m+r;4;N;neut-raming-rommel-nies;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T012N016L1S04N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T012N016L1S04N-B.wav;1;2015-07-10T10:06:41.272496Z;2015-07-10T10:06:41.302277Z;2015-07-10T10:06:41.302536Z;2015-07-10T10:06:41.332374Z;30;30
0002;12;0;JD;1;39;10;1;l/r+v;3;S;les-varaan-viriel-loep;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T013N039L1S10S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T013N039L1S10S-B.wav;1;2015-07-10T10:06:41.332646Z;2015-07-10T10:06:41.362209Z;2015-07-10T10:06:41.362498Z;2015-07-10T10:06:41.393115Z;30;31
0002;13;0;JD;1;83;21;2;sj/s+f;3;S;gesjouw-facet-fossiel-gesjok;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T014N083L1S21S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T014N083L1S21S-B.wav;1;2015-07-10T10:06:41.393406Z;2015-07-10T10:06:41.423464Z;2015-07-10T10:06:41.423722Z;2015-07-10T10:06:41.453545Z;30;30
0002;14;0;JD;1;19;5;1;b/v+z;3;S;bies-zovéél-zovér-boek;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T015N019L1S05S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T015N019L1S05S-B.wav;1;2015-07-10T10:06:41.453839Z;2015-07-10T10:06:41.483361Z;2015-07-10T10:06:41.483650Z;2015-07-10T10:06:41.512826Z;30;30
0002;15;0;JD;1;18;5;1;b/v+z;2;W;bot-vazal-vizier-bit;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T016N018L1S05W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T016N018L1S05W-B.wav;1;2015-07-10T10:06:41.513122Z;2015-07-10T10:06:41.543575Z;2015-07-10T10:06:41.543867Z;2015-07-10T10:06:41.573891Z;30;31
0002;16;0;JD;1;91;23;2;v/z+n;3;S;schavuit-nasaal-nazist-tevol;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T017N091L1S23S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T017N091L1S23S-B.wav;1;2015-07-10T10:06:41.574179Z;2015-07-10T10:06:41.605040Z;2015-07-10T10:06:41.605296Z;2015-07-10T10:06:41.636206Z;31;31
0002;17;0;JD;1;30;8;1;k/p+t;2;W;kom-patat-potent-kus;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T018N030L1S08W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T018N030L1S08W-B.wav;1;2015-07-10T10:06:41.636495Z;2015-07-10T10:06:41.667345Z;2015-07-10T10:06:41.667628Z;2015-07-10T10:06:41.697424Z;31;30
0002;18;0;JD;1;28;7;1;p/k+m;4;N;poes-makker-mocca-peen;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T019N028L1S07N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T019N028L1S07N-B.wav;1;2015-07-10T10:06:41.697713Z;2015-07-10T10:06:41.727309Z;2015-07-10T10:06:41.727646Z;2015-07-10T10:06:41.757092Z;30;30
0002;19;0;JD;1;23;6;1;v/b+l;3;S;vod-labiel-libel-vies;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T020N023L1S06S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T020N023L1S06S-B.wav;1;2015-07-10T10:06:41.757378Z;2015-07-10T10:06:41.787179Z;2015-07-10T10:06:41.787447Z;2015-07-10T10:06:41.817042Z;30;30
0002;20;0;JD;1;58;15;2;k/g+l;2;W;kotter-geluk-geloof-kapper;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T021N058L1S15W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T021N058L1S15W-B.wav;1;2015-07-10T10:06:41.817306Z;2015-07-10T10:06:41.846794Z;2015-07-10T10:06:41.847037Z;2015-07-10T10:06:41.877451Z;30;31
0002;21;0;JD;1;40;10;1;l/r+v;4;N;lol-virus-varen-lor;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T022N040L1S10N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T022N040L1S10N-B.wav;1;2015-07-10T10:06:41.877780Z;2015-07-10T10:06:41.907757Z;2015-07-10T10:06:41.908028Z;2015-07-10T10:06:41.937934Z;30;30
0002;22;0;JD;1;51;13;2;d/j+r;3;S;gedoe-radijs-redoute-gedaas;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T023N051L1S13S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T023N051L1S13S-B.wav;1;2015-07-10T10:06:41.938188Z;2015-07-10T10:06:41.968111Z;2015-07-10T10:06:41.968350Z;2015-07-10T10:06:41.999290Z;30;31
0002;23;0;JD;1;80;20;2;d/z+l;4;N;bedot-lozing-lezer-gedimd;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T024N080L1S20N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T024N080L1S20N-B.wav;1;2015-07-10T10:06:41.999587Z;2015-07-10T10:06:42.029186Z;2015-07-10T10:06:42.029460Z;2015-07-10T10:06:42.059235Z;30;30
0002;24;0;JD;1;67;17;2;t/d+k;3;S;getij-kadet-kado-beton;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T025N067L1S17S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T025N067L1S17S-B.wav;1;2015-07-10T10:06:42.059509Z;2015-07-10T10:06:42.089202Z;2015-07-10T10:06:42.089461Z;2015-07-10T10:06:42.119312Z;30;30
0002;25;0;JD;1;85;22;2;s/sj+m;1;B;sijpel-sjoemel-sjekkie-sollen;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T026N085L1S22B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T026N085L1S22B-B.wav;1;2015-07-10T10:06:42.119604Z;2015-07-10T10:06:42.149137Z;2015-07-10T10:06:42.149400Z;2015-07-10T10:06:42.178969Z;30;30
0002;26;0;JD;1;63;16;2;g/k+l;3;S;begoot-lakei-loket-begeef;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T027N063L1S16S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T027N063L1S16S-B.wav;1;2015-07-10T10:06:42.179250Z;2015-07-10T10:06:42.209427Z;2015-07-10T10:06:42.209699Z;2015-07-10T10:06:42.239595Z;30;30
0002;27;0;JD;1;89;23;2;v/z+n;1;B;vitter-zone-zanik-voeder;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T028N089L1S23B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T028N089L1S23B-B.wav;1;2015-07-10T10:06:42.239872Z;2015-07-10T10:06:42.269862Z;2015-07-10T10:06:42.270125Z;2015-07-10T10:06:42.299983Z;30;29
0002;28;0;JD;1;22;6;1;v/b+l;2;W;voet-ballon-balein-vis;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T029N022L1S06W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T029N022L1S06W-B.wav;1;2015-07-10T10:06:42.300270Z;2015-07-10T10:06:42.330040Z;2015-07-10T10:06:42.330303Z;2015-07-10T10:06:42.361200Z;30;31
0002;29;0;JD;1;37;10;1;l/r+v;1;B;lis-raven-rover-lied;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T030N037L1S10B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T030N037L1S10B-B.wav;1;2015-07-10T10:06:42.361477Z;2015-07-10T10:06:42.391326Z;2015-07-10T10:06:42.391661Z;2015-07-10T10:06:42.421204Z;30;30
0002;30;0;JD;1;21;6;1;v/b+l;1;B;vak-bellen-balen-vet;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T031N021L1S06B-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T031N021L1S06B-B.wav;1;2015-07-10T10:06:42.421480Z;2015-07-10T10:06:42.451172Z;2015-07-10T10:06:42.451434Z;2015-07-10T10:06:42.481069Z;30;30
0002;31;0;JD;1;82;21;2;sj/s+f;2;W;sjieker-sofie-saffier-sjacher;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T032N082L1S21W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T032N082L1S21W-B.wav;1;2015-07-10T10:06:42.481344Z;2015-07-10T10:06:42.510828Z;2015-07-10T10:06:42.511104Z;2015-07-10T10:06:42.542142Z;30;31
0002;32;0;JD;1;50;13;2;d/j+r;2;W;duvel-jorien-jeroen-doper;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T033N050L1S13W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T033N050L1S13W-B.wav;1;2015-07-10T10:06:42.542423Z;2015-07-10T10:06:42.572593Z;2015-07-10T10:06:42.572856Z;2015-07-10T10:06:42.602728Z;30;30
0002;33;0;JD;1;74;19;2;p/t+k;2;W;pieter-tekeer-tekort-pover;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T034N074L1S19W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T034N074L1S19W-B.wav;1;2015-07-10T10:06:42.603019Z;2015-07-10T10:06:42.631828Z;2015-07-10T10:06:42.632102Z;2015-07-10T10:06:42.663073Z;30;31
0002;34;0;JD;1;44;11;1;j/l+t;4;N;joop-teler-tema-juich;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T035N044L1S11N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T035N044L1S11N-B.wav;1;2015-07-10T10:06:42.663327Z;2015-07-10T10:06:42.693003Z;2015-07-10T10:06:42.693249Z;2015-07-10T10:06:42.723952Z;30;31
0002;35;0;JD;1;4;1;1;w/r+p;4;N;wit-pieren-parel-was;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T036N004L1S01N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T036N004L1S01N-B.wav;1;2015-07-10T10:06:42.724232Z;2015-07-10T10:06:42.754238Z;2015-07-10T10:06:42.754521Z;2015-07-10T10:06:42.784327Z;30;30
0002;36;0;JD;1;76;19;2;p/t+k;4;N;bepakt-ketel-kater-gepeins;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T037N076L1S19N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T037N076L1S19N-B.wav;1;2015-07-10T10:06:42.784599Z;2015-07-10T10:06:42.814222Z;2015-07-10T10:06:42.814477Z;2015-07-10T10:06:42.844279Z;30;30
0002;37;0;JD;1;47;12;1;j/l+p;3;S;jool-paleis-poliep-jucht;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T038N047L1S12S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T038N047L1S12S-B.wav;1;2015-07-10T10:06:42.844559Z;2015-07-10T10:06:42.874110Z;2015-07-10T10:06:42.874518Z;2015-07-10T10:06:42.904616Z;30;30
0002;38;0;JD;1;35;9;1;l/r+k;3;S;lik-karos-koraal-lef;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T039N035L1S09S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T039N035L1S09S-B.wav;1;2015-07-10T10:06:42.904904Z;2015-07-10T10:06:42.934592Z;2015-07-10T10:06:42.934876Z;2015-07-10T10:06:42.964614Z;30;30
0002;39;0;JD;1;94;24;2;z/v+t;2;W;zeilen-votief-vitaal-zagen;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T040N094L1S24W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T040N094L1S24W-B.wav;1;2015-07-10T10:06:42.964901Z;2015-07-10T10:06:42.994947Z;2015-07-10T10:06:42.995225Z;2015-07-10T10:06:43.024984Z;30;30
0002;40;0;JD;1;55;14;2;z/d+m;3;S;bezaan-modern-madam-seizoen;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T041N055L1S14S-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T041N055L1S14S-B.wav;1;2015-07-10T10:06:43.025277Z;2015-07-10T10:06:43.055217Z;2015-07-10T10:06:43.055495Z;2015-07-10T10:06:43.085080Z;30;30
0002;41;0;JD;1;42;11;1;j/l+t;2;W;juf-latijn-letaal-jap;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T042N042L1S11W-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T042N042L1S11W-B.wav;1;2015-07-10T10:06:43.085367Z;2015-07-10T10:06:43.115216Z;2015-07-10T10:06:43.115493Z;2015-07-10T10:06:43.145024Z;30;30
0002;42;0;JD;1;12;3;1;n/m+l;4;N;nuk-lemmet-lommer-net;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T043N012L1S03N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T043N012L1S03N-B.wav;1;2015-07-10T10:06:43.145304Z;2015-07-10T10:06:43.174901Z;2015-07-10T10:06:43.175177Z;2015-07-10T10:06:43.204970Z;30;30
0002;43;0;JD;1;52;13;2;d/j+r;4;N;gedut-redding-roedel-bedompt;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T044N052L1S13N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T044N052L1S13N-B.wav;1;2015-07-10T10:06:43.205233Z;2015-07-10T10:06:43.235634Z;2015-07-10T10:06:43.235891Z;2015-07-10T10:06:43.265618Z;30;30
0002;44;0;JD;1;88;22;2;s/sj+m;4;N;besef-misje-muisje-gesim;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T045N088L1S22N-A.wav;/home/run/development/zep/sieb-nooteboom/experimenten/bwsn/data/bwsn/002-dummy-T-T045N088L1S22N-B.wav;1;2015-07-10T10:06:43.265878Z;2015-07-10T10:06:43.295698Z;2015-07-10T10:06:43.295982Z;2015-07-10T10:06:43.325873Z;30;30
